Year,Month,Site,Block,Plot,PlotID,Total_ticks,D_occidentalis,I_pacificus,D_variabilis,Other_unknown,stationID_elevation,stationID_precip,station_elevation,mean_max_F,mean_min_F,diff,rain_year,precip (in),precip (mm),,,,,,,,,
2017,April,Arid,2,Total,AT2,6,6,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Partial,AP1,2,2,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Total,AT1,4,4,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Open,AO3,1,1,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Partial,AP3,6,6,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Total,AT3,8,8,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Intermediate,2,Open,IO2,6,6,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,2,Partial,IP2,2,2,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,2,Total,IT2,13,10,3,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Open,IO3,6,4,2,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Partial,IP3,22,22,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Total,IT3,12,10,1,1,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,1,Partial,IP1,2,2,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,1,Total,IT1,8,8,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Mesic,1,Open,MO1,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,1,Partial,MP1,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,1,Total,MT1,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,2,Open,MO2,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,2,Partial,MP2,7,7,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,2,Total,MT2,9,9,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Partial,MP3,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Total,MT3,8,5,2,1,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Partial,AP1,2,1,1,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Total,AT1,4,4,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Partial,AP2,3,3,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Total,AT2,2,2,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Partial,AP3,3,3,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Total,AT3,4,4,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Mesic,2,Open,MO2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,2,Partial,MP2,2,1,1,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,2,Total,MT2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Partial,MP3,6,5,1,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,3,Total,MT3,12,10,2,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,1,Partial,MP1,3,3,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Mesic,1,Total,MT1,10,10,0,0,0,Chuchupate,Bear Valley,1493.5,64,31.8,32.2,2016/2017,0.8,20.32004064,,,,,,,,,
2017,April,Intermediate,1,Total,IT1,18,18,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,2,Open,IO2,3,3,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,2,Partial,IP2,9,9,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,2,Total,IT2,11,10,1,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Partial,IP3,12,12,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,3,Total,IT3,19,15,4,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,1,Open,IO1,1,1,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Intermediate,1,Partial,IP1,5,5,0,0,0,Loraine,Loraine,1290.8,64.5,38.3,26.2,2016/2017,0.41,10.41402083,,,,,,,,,
2017,April,Arid,1,Open,AO1,1,1,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Partial,AP1,8,8,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,1,Total,AT1,11,10,1,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Open,AO2,1,1,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Partial,AP2,31,21,8,2,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,2,Total,AT2,10,10,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Partial,AP3,3,3,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,April,Arid,3,Total,AT3,1,1,0,0,0,Lebec,Lebec,1089.7,64.6,41.1,23.5,2016/2017,0.08,2.032004064,,,,,,,,,
2017,May,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,1,Partial,MP1,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,1,Total,MT1,11,11,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Open,MO2,4,2,2,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Partial,MP2,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Total,MT2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Open,MO3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Partial,MP3,10,10,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Total,MT3,18,18,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Intermediate,1,Total,IT1,3,3,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Open,IO2,4,4,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Partial,IP2,10,10,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Total,IT2,18,16,2,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Open,IO3,18,18,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Partial,IP3,26,25,1,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Total,IT3,48,48,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,1,Open,IO1,1,1,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,1,Partial,IP1,1,1,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,1,Partial,AP1,1,1,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,1,Total,AT1,2,2,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Open,AO2,1,1,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Partial,AP2,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Total,AT2,6,6,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Partial,AP3,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Total,AT3,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,1,Partial,MP1,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,1,Total,MT1,5,5,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Open,MO2,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Partial,MP2,13,13,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,2,Total,MT2,16,16,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Open,MO3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Partial,MP3,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Mesic,3,Total,MT3,14,14,0,0,0,Chuchupate,Bear Valley,1493.5,72.1,35.7,36.4,2016/2017,0.25,6.3500127,,,,,,,,,
2017,May,Intermediate,1,Total,IT1,8,8,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Open,IO2,6,6,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Partial,IP2,8,8,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,2,Total,IT2,7,7,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Open,IO3,11,11,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Partial,IP3,23,23,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,3,Total,IT3,39,39,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Intermediate,1,Partial,IP1,2,2,0,0,0,Loraine,Loraine,1290.8,75.4,45.1,30.3,2016/2017,0.02,0.508001016,,,,,,,,,
2017,May,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,1,Partial,AP1,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,1,Total,AT1,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Partial,AP2,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,2,Total,AT2,6,6,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Partial,AP3,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,May,Arid,3,Total,AT3,5,5,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2016/2017,0.18,4.572009144,,,,,,,,,
2017,June,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,1,Partial,MP1,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,1,Total,MT1,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,2,Open,MO2,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,2,Partial,MP2,12,12,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,2,Total,MT2,14,14,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,3,Open,MO3,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,3,Partial,MP3,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Mesic,3,Total,MT3,7,6,0,1,0,Chuchupate,Bear Valley,1493.5,83.7,43,40.7,2016/2017,0,0,,,,,,,,,
2017,June,Intermediate,1,Total,IT1,4,3,0,1,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,2,Open,IO2,5,5,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,2,Partial,IP2,8,8,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,2,Total,IT2,9,8,1,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,3,Open,IO3,15,15,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,3,Partial,IP3,21,21,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,3,Total,IT3,27,27,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,85.2,53.1,32.1,2016/2017,0.01,0.254000508,,,,,,,,,
2017,June,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,June,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,83.9,60.2,23.7,2016/2017,NA,NA,,,,,,,,,
2017,July,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,1,Partial,MP1,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,1,Total,MT1,7,7,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,2,Open,MO2,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,2,Partial,MP2,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,2,Total,MT2,9,9,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,3,Partial,MP3,5,5,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Mesic,3,Total,MT3,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,89.5,49.4,40.1,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,1,Total,IT1,2,2,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,2,Open,IO2,1,1,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,2,Partial,IP2,4,4,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,2,Total,IT2,9,9,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,3,Open,IO3,1,1,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,3,Partial,IP3,6,6,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,3,Total,IT3,11,11,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,93.6,60.8,32.8,2016/2017,0,0,,,,,,,,,
2017,July,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,1,Partial,AP1,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,1,Total,AT1,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,2,Total,AT2,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,3,Partial,AP3,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,July,Arid,3,Total,AT3,0,0,0,0,0,Lebec,Lebec,1089.7,NA,NA,NA,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
2017,August,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,86.3,47.2,39.1,2016/2017,NA,NA,,,,,,,,,
